job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Senior Data Engineer,Senior Data Engineer / SW Engineer with Python,"Hilversum, Netherlands",via Indeed,,False,Netherlands,2023-05-15 14:17:19,True,False,Netherlands,,,,Source Technology,"['python', 'aws']","{'cloud': ['aws'], 'programming': ['python']}"
Data Engineer,"Lead Data Engineer (DataStage) (Need only locals Cincinnati, OH)","Cincinnati, OH",via Dice.com,Contractor,False,Sudan,2023-09-22 13:38:56,True,False,Sudan,year,70000.0,,Strategic Systems Inc,,
Data Engineer,Middle Data Engineer (Communication Management Solution),"Chernivtsi, Chernivtsi Oblast, Ukraine",via Rabota.ua,Full-time,False,Ukraine,2023-06-02 13:43:32,True,False,Ukraine,,,,Sigma Software,,
Data Engineer,Data Engineer,"Stockholm, Sweden",via Trabajo.org,Full-time,False,Sweden,2023-03-29 14:32:55,False,False,Sweden,,,,Reinsight,"['sql', 'python', 'scala', 'azure']","{'cloud': ['azure'], 'programming': ['sql', 'python', 'scala']}"
Senior Data Engineer,Senior Data Engineer | Series D Video Analytics Start-Up (200-250 TC),"Culver City, CA",via LinkedIn,Full-time,False,Georgia,2023-10-09 14:07:46,False,True,United States,year,165000.0,,Coda Search│Staffing,"['python', 'scala', 'sql', 'aws', 'redshift', 'spark', 'pandas']","{'cloud': ['aws', 'redshift'], 'libraries': ['spark', 'pandas'], 'programming': ['python', 'scala', 'sql']}"
Business Analyst,Test Engineer- Financial Domain,"Helsinki, Finland",via Trabajo.org,Full-time,False,Finland,2023-03-05 13:26:38,True,False,Finland,,,,Sperton Global AS,,
Software Engineer,Software Engineer,"Warsaw, Poland",via N-Able Careers,Full-time,False,Poland,2023-09-01 13:45:16,True,False,Poland,,,,N-able,"['python', 'sql', 'vmware', 'windows']","{'cloud': ['vmware'], 'os': ['windows'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer,"Düsseldorf, Germany",via BeBee Deutschland,Full-time,False,Germany,2023-05-13 13:47:07,False,False,Germany,,,,Kaufland e-commerce,"['python', 'kafka', 'ansible', 'kubernetes', 'terraform']","{'libraries': ['kafka'], 'other': ['ansible', 'kubernetes', 'terraform'], 'programming': ['python']}"
Data Engineer,Data Engineer III,"Boston, MA",via Chewy Careers,Full-time,False,"New York, United States",2023-10-11 13:05:13,False,False,United States,,,,Chewy,"['python', 'no-sql', 'aws', 'spark', 'kafka', 'hadoop', 'airflow', 'terraform', 'ansible', 'git', 'kubernetes', 'docker']","{'cloud': ['aws'], 'libraries': ['spark', 'kafka', 'hadoop', 'airflow'], 'other': ['terraform', 'ansible', 'git', 'kubernetes', 'docker'], 'programming': ['python', 'no-sql']}"
Business Analyst,Application Engineer - Analytical Chemistry (Los Angeles) 1593,"Los Angeles, CA",via ZipRecruiter,Full-time,False,"Illinois, United States",2023-12-16 13:05:41,False,True,United States,,,,Prime Searches,,
Data Engineer,Data Engineer,"Cape Town, South Africa",via LinkedIn,Full-time,False,South Africa,2023-07-24 13:19:24,False,False,South Africa,,,,PBT Group,"['sql', 'azure', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['azure'], 'programming': ['sql']}"
Senior Data Engineer,Engenheiro de dados senior,"São Paulo, State of São Paulo, Brazil",via BeBee,Full-time,False,Brazil,2023-02-09 13:34:13,True,False,Brazil,,,,Domvs Talent,"['python', 'sql', 'aws', 'redshift']","{'cloud': ['aws', 'redshift'], 'programming': ['python', 'sql']}"
Data Scientist,"BAU-Data Scientist, Azure- Reinforcement","Hyderabad, Telangana, India",via LinkedIn,Full-time,False,India,2023-11-14 13:10:16,False,False,India,,,,Wipro,['flow'],{'other': ['flow']}
Data Analyst,"Data Analyst, Player Support","Helsinki, Finland",via Trabajo.org,Full-time,False,Finland,2023-01-12 14:17:09,True,False,Finland,,,,Supercell,"['sql', 'r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'r', 'python']}"
Data Engineer,"Data Engineer (SQL, Spark, Python)","Los Angeles, CA",via My ArkLaMiss Jobs,Full-time,False,"Texas, United States",2023-01-22 13:08:53,True,True,United States,,,,Motion Recruitment,"['python', 'sql', 'aws', 'spark']","{'cloud': ['aws'], 'libraries': ['spark'], 'programming': ['python', 'sql']}"
Data Analyst,Alternance data analyste F/H,"Vitry-sur-Seine, France",via Jobijoba,Part-time,False,France,2023-05-24 13:18:29,False,False,France,,,,Casino,"['python', 'sql', 'pandas', 'numpy', 'matplotlib', 'chef', 'git']","{'libraries': ['pandas', 'numpy', 'matplotlib'], 'other': ['chef', 'git'], 'programming': ['python', 'sql']}"
Data Engineer,Stage Data Engineer start-up à impact,"Lyon, France",via LinkedIn,Internship,False,France,2023-11-24 13:17:12,False,False,France,,,,Pyxo,"['sql', 'redshift', 'github', 'slack']","{'cloud': ['redshift'], 'other': ['github'], 'programming': ['sql'], 'sync': ['slack']}"
Data Engineer,Data Engineer,"Rocky Hill, CT",via LinkedIn,Full-time,False,"Illinois, United States",2023-10-25 13:10:41,True,False,United States,,,,Aspen Insurance Group,"['python', 'sql', 'azure', 'ssis', 'ssrs']","{'analyst_tools': ['ssis', 'ssrs'], 'cloud': ['azure'], 'programming': ['python', 'sql']}"
Data Scientist,Entry Level Programmer/Coder/Developer/Data Scientist/Analyst/Engineer,"Indianapolis, IN",via LinkedIn,Part-time and Contractor,False,"Illinois, United States",2023-11-28 13:01:50,False,False,United States,,,,SynergisticIT,"['python', 'scala', 'django']","{'programming': ['python', 'scala'], 'webframeworks': ['django']}"
Data Engineer,Lead Data Engineer,"Toronto, ON, Canada",via Adzuna,Full-time,False,Canada,2023-06-09 13:13:11,False,False,Canada,,,,BMO,"['sql', 'python', 'r', 'sas', 'sas', 'perl', 'aws', 'spark', 'spss', 'flow']","{'analyst_tools': ['sas', 'spss'], 'cloud': ['aws'], 'libraries': ['spark'], 'other': ['flow'], 'programming': ['sql', 'python', 'r', 'sas', 'perl']}"
Data Scientist,Data Scientist(Junior),"Columbia, SC",via BeBee,Part-time,False,"Florida, United States",2023-02-08 21:05:02,False,False,United States,,,,SynergisticIT,"['python', 'scala', 'django']","{'programming': ['python', 'scala'], 'webframeworks': ['django']}"
Data Analyst,Business Data Analyst (Power BI),"Manchester, UK",via Indeed,Full-time,False,United Kingdom,2023-01-09 13:13:12,False,False,United Kingdom,,,,Robert Walters,"['sql', 'power bi', 'dax']","{'analyst_tools': ['power bi', 'dax'], 'programming': ['sql']}"
Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,True,Spain,2023-07-26 13:46:05,True,False,Spain,,,,seQura,"['sql', 'python', 'aws', 'gcp', 'azure', 'gdpr', 'airflow', 'spark', 'kafka', 'terraform']","{'cloud': ['aws', 'gcp', 'azure'], 'libraries': ['gdpr', 'airflow', 'spark', 'kafka'], 'other': ['terraform'], 'programming': ['sql', 'python']}"
Senior Data Engineer,"Sr Engineer, Data & Analytics","Bernards, NJ",via LinkedIn,Full-time,False,"Florida, United States",2023-04-23 13:08:21,False,True,United States,,,,Excelacom,"['sql', 'powershell', 'python', 'aws', 'azure', 'gcp', 'snowflake', 'tableau', 'word', 'excel', 'powerpoint', 'visio', 'looker']","{'analyst_tools': ['tableau', 'word', 'excel', 'powerpoint', 'visio', 'looker'], 'cloud': ['aws', 'azure', 'gcp', 'snowflake'], 'programming': ['sql', 'powershell', 'python']}"
Data Scientist,"Chengdu/KDC, Data Scientist, DA D&A, Advisory",China,via 工作搜索引擎| SimplyHired,Full-time,False,China,2023-01-27 14:24:57,False,False,China,,,,KPMG China,"['python', 'r', 'vba', 'sql', 'alteryx', 'power bi', 'tableau']","{'analyst_tools': ['alteryx', 'power bi', 'tableau'], 'programming': ['python', 'r', 'vba', 'sql']}"
Data Scientist,Data Science- ML,"Kolkata, West Bengal, India",via LinkedIn,Full-time,False,India,2023-11-29 13:11:48,False,False,India,,,,LTIMindtree,"['python', 'julia']","{'programming': ['python', 'julia']}"
Software Engineer,"Tech Lead Software Engineer, TikTok Data Access","San Jose, CA",via LinkedIn,Full-time,False,"Illinois, United States",2023-12-31 13:03:14,False,True,United States,year,317000.0,,TikTok,"['java', 'go', 'c++', 'python', 'mongodb', 'mongodb', 'mysql', 'redis']","{'databases': ['mongodb', 'mysql', 'redis'], 'programming': ['java', 'go', 'c++', 'python', 'mongodb']}"
Business Analyst,Marketing Analyst,Netherlands,via Vacatures Trabajo.org,Full-time,False,Netherlands,2023-05-08 13:24:29,True,False,Netherlands,,,,Plazma Studio,,
Data Scientist,Data scientist,United States,via Jora,Full-time,False,"Texas, United States",2023-01-11 13:05:29,False,False,United States,,,,Aristocrat IT Solutions Pvt Ltd,"['r', 'sql', 'python', 'scala', 'java', 'c++', 'hadoop', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['hadoop'], 'programming': ['r', 'sql', 'python', 'scala', 'java', 'c++']}"
Data Engineer,Data Engineer,"Manchester, NH",via BeBee,Full-time,False,"California, United States",2023-11-10 13:25:01,True,False,United States,,,,Lever,"['python', 'aws', 'snowflake', 'redshift', 'slack']","{'cloud': ['aws', 'snowflake', 'redshift'], 'programming': ['python'], 'sync': ['slack']}"
Data Scientist,Data Scientist H/F,"Strasbourg, France",via Jobijoba,Full-time,False,France,2023-03-12 13:29:20,False,False,France,,,,Open,"['sql', 'python']","{'programming': ['sql', 'python']}"
Software Engineer,Vacancy Available For Oracle Data Integrator Specialist Middle REMOTO,"Rome, Metropolitan City of Rome Capital, Italy",via BeBee,Full-time,False,Italy,2023-08-10 13:33:02,True,False,Italy,,,,Logitsrl,"['sql', 'sql server', 'oracle', 'gdpr', 'word']","{'analyst_tools': ['word'], 'cloud': ['oracle'], 'databases': ['sql server'], 'libraries': ['gdpr'], 'programming': ['sql']}"
Data Scientist,Medical Data Scientist I,Anywhere,via Snagajob,Full-time,True,"New York, United States",2023-07-10 13:03:14,False,False,United States,,,,University of Pittsburgh,,
Data Engineer,Data Engineer / Architect,"Birmingham, UK",via Big Country Jobs,Full-time,False,United Kingdom,2023-01-28 13:17:33,True,False,United Kingdom,,,,Cloud Decisions,,
Software Engineer,"Software Engineer, Data Feeds","Madrid, Spain",via BeBee,Full-time,False,Spain,2023-03-04 13:23:25,True,False,Spain,,,,Chainlink Labs,"['sql', 'typescript', 'golang', 'solidity', 'oracle', 'aws', 'gcp', 'kafka', 'terraform']","{'cloud': ['oracle', 'aws', 'gcp'], 'libraries': ['kafka'], 'other': ['terraform'], 'programming': ['sql', 'typescript', 'golang', 'solidity']}"
Data Engineer,Lead Data Engineer,"Pune, Maharashtra, India",via LinkedIn,Full-time,False,India,2023-07-11 13:19:47,True,False,India,,,,Zimetrics Technologies,"['python', 'sql', 'bash', 'perl', 'aws']","{'cloud': ['aws'], 'programming': ['python', 'sql', 'bash', 'perl']}"
Data Engineer,Big Data Engineer-Sunrise FL or New York NY-Onsite,"Sunrise, FL",via Dice,Contractor,False,"New York, United States",2023-09-06 13:02:37,True,False,United States,,,,HUMAC INC.,"['python', 'scala', 'shell', 'nosql', 'mongodb', 'mongodb', 'couchbase', 'bigquery', 'pyspark', 'airflow', 'hadoop', 'spark', 'unix', 'git', 'kubernetes', 'docker']","{'cloud': ['bigquery'], 'databases': ['mongodb', 'couchbase'], 'libraries': ['pyspark', 'airflow', 'hadoop', 'spark'], 'os': ['unix'], 'other': ['git', 'kubernetes', 'docker'], 'programming': ['python', 'scala', 'shell', 'nosql', 'mongodb']}"
Data Engineer,Data Engineer- Kaspr,"Tunis, Tunisia",via LinkedIn تونس,Full-time,False,Tunisia,2023-04-12 14:03:56,False,False,Tunisia,,,,Cognism,"['nosql', 'git']","{'other': ['git'], 'programming': ['nosql']}"
Data Analyst,Data Analyst,India,via BeBee India,Full-time,False,India,2023-09-12 13:14:38,True,False,India,,,,AOS,,
Data Engineer,Data Analytics Engineer,"St. Louis, MO",via ZipRecruiter,Full-time,False,Sudan,2023-07-07 14:09:26,False,True,Sudan,,,,Bayer Inc.,"['java', 'scala', 'python', 'nosql', 'sql', 'elasticsearch', 'aws', 'kafka', 'splunk', 'jenkins', 'github']","{'analyst_tools': ['splunk'], 'cloud': ['aws'], 'databases': ['elasticsearch'], 'libraries': ['kafka'], 'other': ['jenkins', 'github'], 'programming': ['java', 'scala', 'python', 'nosql', 'sql']}"
Senior Data Scientist,Data Scientist - Sr. Data Scientist,Anywhere,via ZipRecruiter,Full-time,True,"New York, United States",2023-10-05 13:02:31,False,True,United States,,,,FedEx Ground,"['sql', 'r', 'python', 'ruby', 'ruby', 'oracle', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['oracle'], 'programming': ['sql', 'r', 'python', 'ruby'], 'webframeworks': ['ruby']}"
Senior Data Scientist,Senior Data Scientist,Singapore,via Indeed,Full-time,False,Singapore,2023-01-04 13:46:40,False,False,Singapore,,,,TEKsystems (Allegis Group Singapore Pte Ltd),"['python', 'sql', 'spark']","{'libraries': ['spark'], 'programming': ['python', 'sql']}"
Senior Data Scientist,Senior Data Scientist,"San Bruno, CA",via The Muse,Full-time and Part-time,False,"California, United States",2023-09-18 13:02:53,False,True,United States,,,,Walmart,"['sql', 'python', 'scala', 'r', 'spark', 'tensorflow']","{'libraries': ['spark', 'tensorflow'], 'programming': ['sql', 'python', 'scala', 'r']}"
Data Engineer,"Engineer IV, Principal Data Engineer, Energy Applications","San Rafael, CA",via LinkedIn,Full-time,False,Georgia,2023-04-17 13:39:56,False,True,United States,,,,GAF Energy,"['bigquery', 'spark', 'graphql', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['bigquery'], 'libraries': ['spark', 'graphql']}"
Data Engineer,Data Engineer,"Raleigh, NC",via LinkedIn,Full-time,False,"Texas, United States",2023-02-20 13:08:42,False,True,United States,,,,Enact Mortgage Insurance,"['sql', 'python', 'go', 'aws', 'snowflake', 'spark', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['aws', 'snowflake'], 'libraries': ['spark'], 'programming': ['sql', 'python', 'go']}"
Data Analyst,12241303440 - Data Analyst,Anywhere,via LinkedIn,,True,Philippines,2023-03-31 13:24:47,True,False,Philippines,,,,Support Shepherd,"['sql', 'visual basic', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql', 'visual basic']}"
Senior Data Engineer,Sr. Cloud Data Engineer,"Newtonsville, OH",via Monster,Full-time,False,"California, United States",2023-02-21 13:28:16,False,False,United States,,,,FIS,"['aws', 'gcp', 'azure', 'snowflake', 'redshift', 'bigquery', 'hadoop']","{'cloud': ['aws', 'gcp', 'azure', 'snowflake', 'redshift', 'bigquery'], 'libraries': ['hadoop']}"
Data Analyst,Data Privacy Analyst,Anywhere,via LinkedIn,Full-time,True,Spain,2023-11-02 13:28:42,False,False,Spain,,,,Ansys,"['gdpr', 'sharepoint']","{'analyst_tools': ['sharepoint'], 'libraries': ['gdpr']}"
Data Engineer,Data Engineer,"Riga, Latvia",via LinkedIn,Full-time,False,Latvia,2023-12-27 13:41:20,True,False,Latvia,,,,ENJOY Recruitment Latvia,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}"
Data Scientist,Data Scientist (m/f/d),"Graz, Austria",via LinkedIn,Full-time,False,Austria,2023-06-06 13:32:18,False,False,Austria,,,,Magna International,"['r', 'python', 'sql', 'aws', 'tensorflow', 'hadoop', 'spark', 'gdpr', 'tableau', 'git', 'docker', 'unity']","{'analyst_tools': ['tableau'], 'cloud': ['aws'], 'libraries': ['tensorflow', 'hadoop', 'spark', 'gdpr'], 'other': ['git', 'docker', 'unity'], 'programming': ['r', 'python', 'sql']}"
Data Scientist,Principal Associate Data Scientist - Community Impact & Investment,"McLean, VA",via LinkedIn,Full-time,False,"New York, United States",2023-08-24 13:04:49,False,True,United States,,,,Capital One,"['python', 'scala', 'r', 'sql', 'aws']","{'cloud': ['aws'], 'programming': ['python', 'scala', 'r', 'sql']}"
Data Engineer,"Data Engineer, Azure",United States,via LinkedIn,Full-time and Contractor,False,"Illinois, United States",2023-10-11 13:07:54,True,False,United States,year,100000.0,,Technical Source,"['sql', 'python', 'azure', 'databricks']","{'cloud': ['azure', 'databricks'], 'programming': ['sql', 'python']}"
Data Engineer,"Staff Data Engineer, Real Time Analytics and Event Streaming",Anywhere,via LinkedIn,Full-time,True,"Illinois, United States",2023-03-16 13:12:51,False,True,United States,,,,LTK (formerly rewardStyle & LIKEtoKNOW.it),"['python', 'r', 'scala', 'golang', 'sql', 'aws', 'redshift', 'kafka', 'spark']","{'cloud': ['aws', 'redshift'], 'libraries': ['kafka', 'spark'], 'programming': ['python', 'r', 'scala', 'golang', 'sql']}"
Data Analyst,"Data Analyst, Nordic",Anywhere,via JobTeaser,Full-time,True,Sweden,2023-12-15 13:46:53,False,False,Sweden,,,,Warner Music Sweden AB,"['sql', 'python', 'r', 'tableau', 'power bi', 'qlik']","{'analyst_tools': ['tableau', 'power bi', 'qlik'], 'programming': ['sql', 'python', 'r']}"
Data Engineer,Data Engineer - Remote | WFH,Anywhere,via LinkedIn,Full-time,True,"New York, United States",2023-10-22 13:05:01,False,False,United States,,,,Get It Recruit - Information Technology,"['sql', 'python', 'shell', 'r', 'scala', 'aws', 'snowflake', 'redshift', 'airflow', 'hadoop', 'spark', 'kafka']","{'cloud': ['aws', 'snowflake', 'redshift'], 'libraries': ['airflow', 'hadoop', 'spark', 'kafka'], 'programming': ['sql', 'python', 'shell', 'r', 'scala']}"
Data Analyst,Data Analyst Trainee (Biopharmaceutical Industry) - Lisboa,"Lisbon, Portugal",via Net-Empregos,Full-time,False,Portugal,2023-09-07 13:20:31,False,False,Portugal,,,,HRB SOLUTIONS,"['sql', 'tableau', 'alteryx', 'excel']","{'analyst_tools': ['tableau', 'alteryx', 'excel'], 'programming': ['sql']}"
Data Scientist,Data Scientist,"Boerne, TX",via Jobs Trabajo.org,Full-time,False,Sudan,2023-08-05 14:40:28,False,False,Sudan,,,,SynergisticIT,"['r', 'sql', 'python', 'scala', 'java', 'c++']","{'programming': ['r', 'sql', 'python', 'scala', 'java', 'c++']}"
Business Analyst,Business Analyst/Project Manager,"Wilmington, DE",via ZipRecruiter,Full-time,False,"New York, United States",2023-07-04 13:00:38,False,True,United States,,,,Belsham Technologies,,
Senior Data Engineer,Senior Data Engineer,"Austin, TX",via Indeed,Full-time,False,Sudan,2023-11-17 14:04:37,True,False,Sudan,,,,ClinDCast LLC,,
Data Engineer,SQL data engineer,"Centurion, South Africa",via LinkedIn,Full-time,False,South Africa,2023-05-31 13:27:18,False,False,South Africa,,,,Sakhona HR,"['r', 'python', 'sql', 'azure', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['azure'], 'programming': ['r', 'python', 'sql']}"
Data Engineer,Junior BI & Data Engineer,"Belgrade, Serbia",via LinkedIn,Full-time,False,Serbia,2023-07-06 13:22:30,False,False,Serbia,,,,Global Engineering Technologies,"['sql', 'python', 'r', 'c#', 'java', 'sap', 'power bi', 'ssrs', 'ssis', 'qlik', 'cognos', 'atlassian', 'jira']","{'analyst_tools': ['sap', 'power bi', 'ssrs', 'ssis', 'qlik', 'cognos'], 'async': ['jira'], 'other': ['atlassian'], 'programming': ['sql', 'python', 'r', 'c#', 'java']}"
Data Engineer,EDI Support Analyst,Anywhere,via LinkedIn,Contractor,True,Canada,2023-07-11 13:14:56,True,False,Canada,,,,NLB Services,['sap'],{'analyst_tools': ['sap']}
